Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
1778,,,134,134,3,0.502927,0.511748,0.000209,0.014391,0.014391,4,0.000216,0,0.030187,269,0.728686
1828,,,139,139,3,0.50404,0.512846,0.000222,0.015144,0.015144,4,0.000223,0,0.029298,281,0.766632
1833,,,135,135,3,0.503483,0.512187,0.000211,0.014575,0.014575,2,0.000218,0,0.030735,278,0.737961
1869,,,135,135,3,0.502927,0.511821,0.00021,0.014554,0.014554,3,0.000218,0,0.032836,297,0.736798
1892,,,148,148,3,0.505158,0.514237,0.000257,0.015964,0.015964,1,0.000235,0,0.029693,323,0.808276
1921,,,133,133,3,0.502594,0.511455,0.000203,0.014435,0.014435,0,0.000215,0,0.029847,262,0.730736
1986,,,136,136,3,0.503316,0.51215,0.000213,0.014713,0.014713,0,0.000219,0,0.033878,311,0.744894
2006,,,142,142,3,0.504878,0.513614,0.000238,0.01523,0.01523,0,0.000227,0,0.029168,292,0.771182
2008,,,143,143,3,0.504542,0.513468,0.000238,0.015439,0.015439,2,0.000229,0,0.029646,301,0.781667
2064,,,145,145,3,0.50471,0.513724,0.000249,0.015599,0.015599,0,0.000231,0,0.028831,301,0.789736
2081,,,129,129,3,0.503316,0.511638,0.000191,0.014066,0.014066,0,0.000209,0,0.029797,246,0.712117
2096,,,123,123,3,0.5011,0.509735,0.000173,0.013381,0.013381,3,0.000201,0,0.031587,237,0.677426
2097,,,133,133,3,0.50326,0.511894,0.000205,0.014425,0.014425,2,0.000215,0,0.032581,286,0.730319
2133,,,141,141,3,0.504542,0.513322,0.000224,0.015468,0.015468,6,0.000225,0,0.034144,337,0.782943
2169,,,152,152,3,0.505495,0.514749,0.000263,0.016476,0.016476,4,0.000241,0,0.030673,352,0.834059
2256,,,165,165,3,0.507692,0.517128,0.000319,0.017744,0.017744,1,0.000259,0,0.030155,408,0.898347
2263,,,155,155,3,0.506056,0.515335,0.00027,0.016954,0.016954,6,0.000245,0,0.03075,367,0.858146
2361,,,128,128,3,0.502538,0.511053,0.000187,0.013995,0.013995,2,0.000208,0,0.028543,232,0.708461
2468,,,134,134,3,0.502649,0.511565,0.000206,0.014513,0.014513,4,0.000216,0,0.031534,281,0.734741
2563,,,130,130,3,0.502704,0.511309,0.000199,0.013998,0.013998,4,0.000211,0,0.028265,237,0.708768
2601,,,141,141,3,0.504151,0.513065,0.000232,0.01521,0.01521,0,0.000226,0,0.028267,279,0.77007
2634,,,136,136,3,0.503204,0.512077,0.000211,0.014728,0.014728,4,0.000219,0,0.03268,300,0.745684
2657,,,140,140,3,0.504487,0.513212,0.000224,0.015203,0.015203,2,0.000224,0,0.029291,285,0.769647
2671,,,125,125,3,0.50077,0.509662,0.000177,0.01366,0.01366,2,0.000204,0,0.032645,253,0.691478
2795,,,163,163,3,0.507353,0.516762,0.000306,0.017649,0.017649,6,0.000256,0,0.031584,417,0.893459
2802,,,146,146,3,0.505326,0.5142,0.000246,0.015826,0.015826,0,0.000233,0,0.029003,307,0.80123
2844,,,152,152,3,0.506788,0.515591,0.000264,0.016632,0.016632,2,0.00024,0,0.030411,349,0.841847
2854,,,143,143,3,0.50471,0.513578,0.000235,0.015463,0.015463,2,0.000229,0,0.028957,294,0.782889
2866,,,109,109,3,0.498304,0.506844,0.000136,0.011783,0.011783,3,0.000182,0,0.030921,182,0.596617
2911,,,144,144,3,0.504878,0.513761,0.00024,0.015551,0.015551,2,0.00023,0,0.029332,302,0.787287
2957,,,121,121,3,0.50044,0.509149,0.000163,0.0133,0.0133,6,0.000198,0,0.030716,223,0.673224
3063,,,137,137,3,0.503427,0.512297,0.000223,0.01464,0.01464,2,0.000221,0,0.029519,275,0.741415
3075,,,136,136,3,0.503761,0.512443,0.000212,0.014693,0.014693,1,0.000219,0,0.029521,271,0.743903
3154,,,127,127,3,0.501597,0.510357,0.000182,0.013856,0.013856,6,0.000206,0,0.030621,245,0.701415
3171,,,137,137,3,0.50326,0.512187,0.000224,0.014605,0.014605,2,0.000221,0,0.029948,279,0.739623
3301,,,123,123,3,0.501321,0.509881,0.000177,0.013224,0.013224,2,0.000201,0,0.028788,216,0.669647
3338,,,136,136,3,0.503984,0.51259,0.000214,0.014633,0.014633,6,0.000219,0,0.029412,270,0.740892
3394,,,134,134,3,0.503371,0.512041,0.000208,0.014482,0.014482,4,0.000216,0,0.032432,289,0.733258
3395,,,146,146,3,0.505438,0.514273,0.000245,0.015814,0.015814,4,0.000233,0,0.032688,346,0.800612
3407,,,138,138,3,0.504487,0.513065,0.000224,0.014858,0.014858,1,0.000222,0,0.029938,283,0.752319
3429,,,164,164,3,0.507183,0.516725,0.0003,0.01804,0.01804,6,0.000257,0,0.032321,432,0.913016
3437,,,137,137,3,0.503705,0.51248,0.000215,0.014909,0.014909,1,0.00022,0,0.031559,294,0.754734
3439,,,120,120,3,0.500495,0.509113,0.000166,0.013034,0.013034,2,0.000197,0,0.028711,205,0.65994
3493,,,135,135,3,0.50404,0.512553,0.000202,0.014964,0.014964,2,0.000217,0,0.032946,298,0.75726
3502,,,106,106,3,0.496078,0.505124,0.000126,0.01157,0.01157,2,0.000178,0,0.031267,174,0.585777
3518,,,154,154,3,0.506,0.515225,0.000266,0.016907,0.016907,2,0.000243,0,0.031237,368,0.855711
3537,,,127,127,3,0.502594,0.511016,0.000185,0.013758,0.013758,3,0.000207,0,0.029246,234,0.696568
3573,,,169,169,3,0.507975,0.517604,0.000332,0.018209,0.018209,1,0.000264,0,0.033037,469,0.921831
3662,,,138,138,3,0.504207,0.512882,0.000225,0.014769,0.014769,6,0.000222,0,0.031736,300,0.74786
3669,,,147,147,3,0.504654,0.513834,0.000251,0.015773,0.015773,6,0.000234,0,0.029634,318,0.798705
3754,,,124,124,3,0.501487,0.510064,0.000175,0.013491,0.013491,1,0.000202,0,0.031078,237,0.683007
3779,,,133,133,3,0.503316,0.511931,0.000204,0.014447,0.014447,4,0.000215,0,0.027797,244,0.731336
3786,,,154,154,3,0.506563,0.515591,0.000277,0.016555,0.016555,0,0.000244,0,0.029794,351,0.838175
3788,,,130,130,3,0.502594,0.511236,0.000197,0.01407,0.01407,6,0.000211,0,0.029219,245,0.712401
3795,,,142,142,3,0.504766,0.513541,0.000229,0.015459,0.015459,3,0.000227,0,0.029867,299,0.782586
3827,,,138,138,3,0.50404,0.512773,0.000218,0.015027,0.015027,6,0.000222,0,0.028139,266,0.760711
3833,,,136,136,3,0.50326,0.512114,0.00021,0.014833,0.014833,2,0.000219,0,0.030392,279,0.750909
3835,,,138,138,3,0.504263,0.512919,0.00022,0.014904,0.014904,2,0.000222,0,0.030361,287,0.754596
3863,,,133,133,3,0.502704,0.511528,0.000204,0.014419,0.014419,1,0.000215,0,0.033037,290,0.730056
3876,,,142,142,3,0.503873,0.512956,0.000235,0.015344,0.015344,2,0.000227,0,0.029567,296,0.776836
3884,,,129,129,3,0.502427,0.511053,0.000197,0.01384,0.01384,4,0.00021,0,0.02907,240,0.700812
4011,,,139,139,3,0.504487,0.513139,0.000225,0.015073,0.015073,5,0.000223,0,0.028256,271,0.763137
4083,,,132,132,3,0.502871,0.511565,0.000202,0.014245,0.014245,6,0.000214,0,0.030534,264,0.721242
4131,,,140,140,3,0.503928,0.512846,0.000223,0.015208,0.015208,2,0.000224,0,0.033402,325,0.769852
4152,,,140,140,3,0.504096,0.512956,0.000226,0.015091,0.015091,6,0.000225,0,0.031346,305,0.764015
4153,,,134,134,3,0.503093,0.511858,0.000208,0.014455,0.014455,4,0.000216,0,0.032656,291,0.731934
4156,,,164,164,3,0.507975,0.517238,0.000312,0.017854,0.017854,3,0.000257,0,0.031124,416,0.903724
4185,,,161,161,3,0.506901,0.516323,0.000302,0.017454,0.017454,0,0.000253,0,0.03028,390,0.883636
4196,,,147,147,3,0.505438,0.514346,0.000253,0.015848,0.015848,1,0.000234,0,0.030007,322,0.802368
4252,,,141,141,3,0.504598,0.513358,0.000229,0.015295,0.015295,4,0.000226,0,0.032016,316,0.774368
4261,,,136,136,3,0.504542,0.512956,0.000213,0.014817,0.014817,6,0.000219,0,0.031155,286,0.75011
4277,,,119,119,3,0.5,0.50871,0.000159,0.013016,0.013016,3,0.000195,0,0.028486,200,0.658964
4284,,,116,116,3,0.499726,0.508308,0.000153,0.012677,0.012677,2,0.000191,0,0.029085,194,0.641823
4303,,,138,138,3,0.503594,0.51248,0.000223,0.014818,0.014818,4,0.000222,0,0.031524,298,0.75028
4329,,,126,126,3,0.501597,0.510284,0.000184,0.013613,0.013613,4,0.000205,0,0.03073,242,0.689235
4342,,,138,138,3,0.504319,0.512956,0.000219,0.014967,0.014967,3,0.000222,0,0.027504,260,0.757689
4405,,,161,161,3,0.506901,0.516323,0.000291,0.017656,0.017656,2,0.000253,0,0.028727,370,0.893654
4409,,,135,135,3,0.503204,0.512004,0.000215,0.014449,0.014449,6,0.000218,0,0.028856,261,0.73164
4428,,,132,132,3,0.502594,0.511382,0.000201,0.01425,0.01425,2,0.000214,0,0.028684,248,0.721541
4432,,,127,127,3,0.501321,0.510174,0.000185,0.013769,0.013769,0,0.000207,0,0.029871,239,0.697114
4449,,,122,122,3,0.500825,0.509479,0.000168,0.013315,0.013315,0,0.0002,0,0.031703,234,0.673977
6,,,118,118,3,0.499233,0.508125,0.000161,0.012731,0.012731,1,0.000194,0,0.028683,198,0.644621
90,,,141,141,3,0.504487,0.513285,0.00023,0.015319,0.015319,1,0.000226,0,0.030699,303,0.775562
197,,,140,140,3,0.504542,0.513248,0.000225,0.01529,0.01529,1,0.000224,0,0.030935,301,0.774016
208,,,131,131,3,0.503204,0.511711,0.000197,0.014254,0.014254,0,0.000212,0,0.028538,243,0.721607
286,,,129,129,3,0.501376,0.510357,0.000187,0.014135,0.014135,4,0.000209,0,0.031371,259,0.715529
290,,,131,131,3,0.502316,0.511126,0.000196,0.01421,0.01421,3,0.000212,0,0.032531,277,0.719384
323,,,122,122,3,0.50066,0.509369,0.000171,0.013308,0.013308,6,0.0002,0,0.027232,201,0.673768
364,,,133,133,3,0.503427,0.512004,0.000202,0.014535,0.014535,2,0.000215,0,0.029392,258,0.73581
372,,,136,136,3,0.503538,0.512297,0.000216,0.014644,0.014644,2,0.000219,0,0.02658,244,0.741527
517,,,147,147,3,0.505495,0.514383,0.000259,0.015699,0.015699,2,0.000234,0,0.027118,291,0.794937
535,,,120,120,3,0.500385,0.50904,0.000165,0.013048,0.013048,6,0.000197,0,0.031653,226,0.660518
618,,,142,142,3,0.50404,0.513065,0.000232,0.015339,0.015339,3,0.000227,0,0.030766,308,0.776577
696,,,124,124,3,0.502261,0.510577,0.00018,0.013433,0.013433,3,0.000203,0,0.029898,228,0.6801
792,,,158,158,3,0.507014,0.516176,0.000291,0.017049,0.017049,2,0.000249,0,0.031847,395,0.863152
810,,,144,144,3,0.504822,0.513724,0.000239,0.015539,0.015539,2,0.00023,0,0.028846,297,0.786701
816,,,125,125,3,0.502206,0.510613,0.00018,0.013501,0.013501,1,0.000204,0,0.030323,235,0.683623
876,,,125,125,3,0.501155,0.509918,0.000182,0.013511,0.013511,2,0.000204,0,0.030323,235,0.684063
879,,,139,139,3,0.503984,0.512809,0.000215,0.015291,0.015291,1,0.000223,0,0.030654,294,0.773997
910,,,114,114,3,0.499616,0.508088,0.00015,0.012303,0.012303,2,0.000189,0,0.029499,190,0.622968
915,,,138,138,3,0.503427,0.51237,0.000225,0.014777,0.014777,0,0.000222,0,0.028774,272,0.748248
922,,,125,125,3,0.501487,0.510138,0.000183,0.013434,0.013434,2,0.000204,0,0.029548,229,0.680288
1013,,,124,124,3,0.501045,0.509772,0.000181,0.013275,0.013275,3,0.000203,0,0.028849,220,0.672292
1017,,,150,150,3,0.505663,0.514712,0.000264,0.01622,0.01622,3,0.000238,0,0.029172,326,0.821178
1024,,,142,142,3,0.50471,0.513505,0.000231,0.015437,0.015437,1,0.000227,0,0.029368,294,0.781478
1083,,,131,131,3,0.502372,0.511162,0.000199,0.014102,0.014102,1,0.000212,0,0.027716,236,0.714049
1087,,,116,116,3,0.49989,0.508418,0.00016,0.012388,0.012388,3,0.000192,0,0.025487,170,0.627423
1122,,,128,128,3,0.501818,0.510577,0.000191,0.013771,0.013771,6,0.000208,0,0.032972,268,0.697347
1126,,,134,134,3,0.503427,0.512077,0.000211,0.014369,0.014369,1,0.000216,0,0.028055,250,0.727564
1296,,,134,134,3,0.50326,0.511968,0.000212,0.014327,0.014327,4,0.000217,0,0.02929,261,0.725492
1319,,,123,123,3,0.501155,0.509772,0.000173,0.013412,0.013412,6,0.000201,0,0.028522,214,0.679008
1325,,,137,137,3,0.503538,0.51237,0.000215,0.014909,0.014909,1,0.00022,0,0.033169,309,0.754706
1364,,,125,125,3,0.5011,0.509881,0.000181,0.013495,0.013495,2,0.000204,0,0.027097,210,0.68329
1408,,,121,121,3,0.50099,0.509515,0.00017,0.013008,0.013008,1,0.000199,0,0.030441,221,0.658675
1427,,,148,148,3,0.505607,0.514529,0.000252,0.016048,0.016048,2,0.000235,0,0.027946,304,0.81241
1435,,,128,128,3,0.501652,0.510467,0.000189,0.013886,0.013886,1,0.000208,0,0.032234,262,0.702932
1445,,,145,145,3,0.504934,0.513871,0.000238,0.015761,0.015761,3,0.000231,0,0.030939,323,0.797851
1451,,,150,150,3,0.506676,0.515371,0.000254,0.016329,0.016329,6,0.000238,0,0.030157,337,0.826615
1511,,,141,141,3,0.50471,0.513431,0.000233,0.015129,0.015129,4,0.000226,0,0.029686,293,0.76604
1604,,,144,144,3,0.504822,0.513724,0.000243,0.015507,0.015507,1,0.00023,0,0.028749,296,0.785129
1688,,,103,103,3,0.494248,0.50366,0.000123,0.011077,0.011077,4,0.000174,0,0.029888,157,0.560946
1731,,,130,130,3,0.501763,0.510687,0.000192,0.014092,0.014092,6,0.000211,0,0.030531,256,0.713444
1759,,,139,139,3,0.503204,0.512297,0.000216,0.015176,0.015176,1,0.000223,0,0.030758,295,0.768254
1773,,,130,130,3,0.502594,0.511236,0.000198,0.014048,0.014048,3,0.000211,0,0.028503,239,0.711205
1843,,,153,153,3,0.506958,0.515774,0.000276,0.016419,0.016419,4,0.000242,0,0.029326,341,0.831346
1902,,,115,115,3,0.498904,0.507686,0.000155,0.01232,0.01232,0,0.00019,0,0.028528,187,0.62388
1922,,,151,151,3,0.506,0.515005,0.000265,0.016315,0.016315,6,0.000239,0,0.029051,329,0.826023
1975,,,124,124,3,0.49989,0.509003,0.000185,0.013184,0.013184,1,0.000203,0,0.027144,207,0.667738
1984,,,135,135,3,0.503371,0.512114,0.000206,0.014748,0.014748,1,0.000217,0,0.033499,303,0.746548
1987,,,153,153,3,0.506225,0.515298,0.000264,0.016747,0.016747,1,0.000242,0,0.031304,364,0.847591
2056,,,131,131,3,0.502372,0.511162,0.000194,0.014211,0.014211,4,0.000212,0,0.033001,281,0.719499
2074,,,143,143,3,0.505214,0.513907,0.000241,0.015379,0.015379,2,0.000229,0,0.030336,308,0.77872
2110,,,137,137,3,0.50404,0.512699,0.000216,0.014893,0.014893,6,0.00022,0,0.031022,289,0.753964
2171,,,156,156,3,0.506169,0.515481,0.000283,0.016827,0.016827,4,0.000246,0,0.030356,367,0.851962
2184,,,134,134,3,0.503371,0.512041,0.000212,0.014306,0.014306,4,0.000217,0,0.02929,261,0.724467
2196,,,142,142,3,0.504878,0.513614,0.000242,0.015117,0.015117,0,0.000228,0,0.028868,289,0.765464
2229,,,127,127,3,0.502649,0.511053,0.000186,0.013686,0.013686,0,0.000207,0,0.030371,243,0.692942
2290,,,131,131,3,0.502095,0.510979,0.000199,0.014159,0.014159,2,0.000212,0,0.029947,255,0.716861
2389,,,140,140,3,0.504934,0.513505,0.000224,0.015137,0.015137,1,0.000224,0,0.028469,277,0.766397
2430,,,152,152,3,0.505775,0.514932,0.000268,0.016455,0.016455,0,0.000241,0,0.030673,352,0.832994
2512,,,127,127,3,0.501376,0.510211,0.000191,0.013585,0.013585,4,0.000207,0,0.029996,240,0.687967
2569,,,131,131,3,0.502871,0.511492,0.000196,0.014253,0.014253,3,0.000212,0,0.032531,277,0.721509
2576,,,140,140,3,0.504431,0.513175,0.000226,0.015069,0.015069,1,0.000225,0,0.029599,288,0.763051
2635,,,144,144,3,0.504822,0.513724,0.000238,0.015645,0.015645,1,0.00023,0,0.02904,299,0.792051
2728,,,120,120,3,0.499178,0.508235,0.000168,0.012968,0.012968,2,0.000197,0,0.031653,226,0.656566
2767,,,146,146,3,0.505551,0.514346,0.000244,0.01593,0.01593,1,0.000232,0,0.029948,317,0.806457
2805,,,131,131,3,0.502816,0.511455,0.000199,0.014145,0.014145,6,0.000212,0,0.033001,281,0.716199
2873,,,143,143,3,0.504766,0.513614,0.000232,0.015599,0.015599,1,0.000228,0,0.030336,308,0.789623
2875,,,125,125,3,0.502095,0.51054,0.000184,0.013395,0.013395,2,0.000204,0,0.027097,210,0.678387
2901,,,165,165,3,0.507523,0.517018,0.000317,0.017825,0.017825,0,0.000259,0,0.03082,417,0.902424
3002,,,144,144,3,0.505438,0.514127,0.000248,0.015382,0.015382,2,0.00023,0,0.028555,294,0.77891
3004,,,133,133,3,0.503371,0.511968,0.000204,0.014369,0.014369,4,0.000215,0,0.029733,261,0.727485
3044,,,139,139,3,0.503984,0.512809,0.000226,0.014979,0.014979,1,0.000223,0,0.032218,309,0.75843
3069,,,137,137,3,0.50326,0.512187,0.000217,0.014824,0.014824,6,0.00022,0,0.029304,273,0.750537
3113,,,127,127,3,0.502649,0.511053,0.000189,0.013632,0.013632,0,0.000207,0,0.030121,241,0.690327
3133,,,147,147,3,0.505607,0.514456,0.000254,0.015758,0.015758,0,0.000234,0,0.029727,319,0.797837
3192,,,127,127,3,0.501763,0.510467,0.000184,0.013857,0.013857,2,0.000206,0,0.031371,251,0.701488
3360,,,160,160,3,0.506845,0.516213,0.000296,0.017318,0.017318,2,0.000252,0,0.029167,371,0.876705
3408,,,133,133,3,0.502982,0.511711,0.000204,0.014411,0.014411,4,0.000215,0,0.027227,239,0.7296
3421,,,141,141,3,0.50404,0.512992,0.000236,0.015027,0.015027,1,0.000226,0,0.032421,320,0.760925
3430,,,135,135,3,0.50365,0.512297,0.000212,0.014569,0.014569,1,0.000218,0,0.030514,276,0.737684
3476,,,154,154,3,0.506338,0.515444,0.000273,0.016736,0.016736,1,0.000243,0,0.028181,332,0.847204
3570,,,134,134,3,0.503427,0.512077,0.000205,0.014628,0.014628,3,0.000216,0,0.028729,256,0.740495
3621,,,131,131,3,0.502982,0.511565,0.000201,0.014067,0.014067,1,0.000212,0,0.032061,273,0.71229
3670,,,133,133,3,0.50365,0.51215,0.000199,0.014551,0.014551,6,0.000215,0,0.029278,257,0.736671
3807,,,142,142,3,0.505438,0.51398,0.000234,0.01539,0.01539,5,0.000227,0,0.02767,277,0.779156
3846,,,118,118,3,0.499945,0.5086,0.000161,0.012659,0.012659,4,0.000194,0,0.0268,185,0.641055
3902,,,136,136,3,0.503928,0.512553,0.00021,0.014814,0.014814,1,0.000219,0,0.034532,317,0.7499
3981,,,159,159,3,0.506901,0.516176,0.000297,0.017081,0.017081,2,0.000251,0,0.028581,359,0.864799
4098,,,148,148,3,0.50527,0.51431,0.000254,0.015978,0.015978,0,0.000235,0,0.029509,321,0.80893
4133,,,134,134,3,0.503483,0.512114,0.000211,0.014392,0.014392,3,0.000216,0,0.028055,250,0.728758
4149,,,131,131,3,0.502427,0.511199,0.000198,0.014137,0.014137,0,0.000212,0,0.031474,268,0.71579
4283,,,125,125,3,0.501542,0.510174,0.000183,0.013436,0.013436,1,0.000204,0,0.025935,201,0.680381
4323,,,141,141,3,0.504822,0.513505,0.000234,0.015159,0.015159,1,0.000226,0,0.027254,269,0.767582
4357,,,146,146,3,0.505158,0.51409,0.000245,0.015861,0.015861,1,0.000232,0,0.029665,314,0.802992
4434,,,154,154,3,0.506225,0.515371,0.00028,0.016529,0.016529,6,0.000244,0,0.028266,333,0.836915
4498,,,132,132,3,0.50326,0.511821,0.000204,0.01425,0.01425,1,0.000214,0,0.028799,249,0.721499
4501,,,124,124,3,0.500935,0.509698,0.000179,0.01334,0.01334,0,0.000203,0,0.025964,198,0.675422
7,,,136,136,3,0.50471,0.513065,0.000215,0.014717,0.014717,6,0.000219,0,0.030719,282,0.745112
41,,,135,135,3,0.503483,0.512187,0.000212,0.01462,0.01462,0,0.000218,0,0.030514,276,0.74022
79,,,143,143,3,0.504375,0.513358,0.000239,0.015385,0.015385,6,0.000229,0,0.027184,276,0.778909
162,,,150,150,3,0.505944,0.514895,0.000261,0.016244,0.016244,4,0.000238,0,0.031051,347,0.822405
205,,,124,124,3,0.501597,0.510138,0.000169,0.013659,0.013659,1,0.000202,0,0.031602,241,0.691346
211,,,138,138,3,0.50404,0.512773,0.000224,0.014859,0.014859,3,0.000222,0,0.029514,279,0.752363
337,,,124,124,3,0.501045,0.509772,0.000175,0.013429,0.013429,4,0.000202,0,0.033569,256,0.679905
342,,,146,146,3,0.504934,0.513944,0.000244,0.015814,0.015814,6,0.000233,0,0.033066,350,0.800591
359,,,124,124,3,0.5011,0.509808,0.000176,0.013476,0.013476,6,0.000202,0,0.033307,254,0.682216
415,,,137,137,3,0.504096,0.512736,0.000216,0.014822,0.014822,2,0.00022,0,0.030915,288,0.75041
425,,,127,127,3,0.501652,0.510394,0.000186,0.013743,0.013743,2,0.000207,0,0.029121,233,0.695801
471,,,148,148,3,0.505607,0.514529,0.000255,0.015971,0.015971,1,0.000235,0,0.034014,370,0.80861
492,,,140,140,3,0.503873,0.512809,0.00023,0.015023,0.015023,3,0.000225,0,0.029908,291,0.760643
548,,,128,128,3,0.501818,0.510577,0.000185,0.013953,0.013953,2,0.000208,0,0.032234,262,0.706331
569,,,145,145,3,0.504654,0.513688,0.000249,0.015517,0.015517,2,0.000232,0,0.028831,301,0.785689
606,,,145,145,3,0.50471,0.513724,0.000239,0.015875,0.015875,2,0.000231,0,0.031322,327,0.803499
650,,,145,145,3,0.504878,0.513834,0.000245,0.015664,0.015664,6,0.000231,0,0.027011,282,0.793048
714,,,157,157,3,0.506169,0.515554,0.000285,0.016996,0.016996,2,0.000248,0,0.031847,390,0.860444
735,,,133,133,3,0.503316,0.511931,0.000206,0.014359,0.014359,3,0.000215,0,0.029506,259,0.726974
750,,,145,145,3,0.505326,0.514127,0.000241,0.015731,0.015731,6,0.000231,0,0.030939,323,0.796388
833,,,134,134,3,0.503427,0.512077,0.000207,0.014492,0.014492,6,0.000216,0,0.034676,309,0.733676
849,,,134,134,3,0.502816,0.511675,0.00021,0.014456,0.014456,1,0.000216,0,0.026035,232,0.731962
884,,,130,130,3,0.502704,0.511309,0.000192,0.01414,0.01414,3,0.000211,0,0.029815,250,0.715865
950,,,146,146,3,0.505046,0.514017,0.000244,0.01587,0.01587,1,0.000232,0,0.028909,306,0.803364
1061,,,151,151,3,0.505663,0.514786,0.000265,0.016248,0.016248,4,0.00024,0,0.029492,334,0.822594
1095,,,131,131,3,0.502372,0.511162,0.000198,0.014125,0.014125,3,0.000212,0,0.031356,267,0.715192
1106,,,127,127,3,0.501376,0.510211,0.000187,0.01368,0.01368,3,0.000207,0,0.027997,224,0.692653
1163,,,127,127,3,0.502206,0.51076,0.000189,0.013744,0.013744,4,0.000207,0,0.027997,224,0.695838
1240,,,125,125,3,0.50077,0.509662,0.000179,0.0135,0.0135,1,0.000204,0,0.029419,228,0.683492
1279,,,115,115,3,0.499178,0.507869,0.000155,0.012372,0.012372,6,0.00019,0,0.027307,179,0.626495
1308,,,144,144,3,0.504934,0.513797,0.000241,0.015564,0.015564,4,0.00023,0,0.029429,303,0.787975
1419,,,127,127,3,0.502427,0.510906,0.000185,0.013799,0.013799,6,0.000207,0,0.032246,258,0.698617
1444,,,147,147,3,0.50471,0.513871,0.000252,0.015839,0.015839,1,0.000234,0,0.030845,331,0.801963
1455,,,145,145,3,0.505158,0.514017,0.000242,0.015716,0.015716,6,0.000231,0,0.029981,313,0.795637
1539,,,154,154,3,0.506281,0.515408,0.000279,0.016564,0.016564,4,0.000244,0,0.028266,333,0.838648
1561,,,138,138,3,0.50404,0.512773,0.000221,0.01484,0.01484,1,0.000222,0,0.028986,274,0.751363
1606,,,147,147,3,0.505326,0.514273,0.000247,0.016053,0.016053,3,0.000234,0,0.030472,327,0.812573
1608,,,135,135,3,0.503204,0.512004,0.000213,0.01453,0.01453,2,0.000218,0,0.030072,272,0.735686
1654,,,145,145,3,0.505719,0.514383,0.00025,0.01555,0.01555,2,0.000232,0,0.029693,310,0.787276
1676,,,144,144,3,0.504766,0.513688,0.000234,0.015802,0.015802,3,0.000229,0,0.030012,309,0.799826
1679,,,134,134,3,0.50326,0.511968,0.000203,0.01463,0.01463,2,0.000216,0,0.031871,284,0.740632
1701,,,124,124,3,0.501431,0.510028,0.000173,0.013669,0.013669,4,0.000202,0,0.029898,228,0.69185
1709,,,145,145,3,0.50527,0.51409,0.000248,0.01555,0.01555,0,0.000232,0,0.030747,321,0.787356
1744,,,121,121,3,0.500055,0.508893,0.000173,0.012971,0.012971,3,0.000199,0,0.029614,215,0.656847
1866,,,138,138,3,0.502871,0.512004,0.000223,0.014795,0.014795,0,0.000222,0,0.030361,287,0.749128
1879,,,128,128,3,0.502538,0.511053,0.000187,0.013933,0.013933,6,0.000208,0,0.031988,260,0.705377
1901,,,125,125,3,0.500935,0.509772,0.000184,0.01335,0.01335,6,0.000204,0,0.030194,234,0.676075
1920,,,167,167,3,0.508089,0.51753,0.000327,0.017966,0.017966,1,0.000262,0,0.029507,409,0.90963
1942,,,126,126,3,0.502649,0.510979,0.000181,0.01378,0.01378,3,0.000205,0,0.03073,242,0.697547
1947,,,124,124,3,0.501818,0.510284,0.000175,0.013511,0.013511,0,0.000202,0,0.026619,203,0.68401
1974,,,137,137,3,0.50365,0.512443,0.000217,0.014874,0.014874,0,0.00022,0,0.029948,279,0.752986
1995,,,160,160,3,0.507183,0.516432,0.0003,0.017266,0.017266,6,0.000252,0,0.030267,385,0.874108
2011,,,130,130,3,0.502483,0.511162,0.000195,0.014093,0.014093,6,0.000211,0,0.030531,256,0.713488
2013,,,128,128,3,0.502427,0.510979,0.000191,0.013792,0.013792,2,0.000208,0,0.028666,233,0.698289
2138,,,131,131,3,0.50326,0.511748,0.000205,0.014007,0.014007,3,0.000212,0,0.027481,234,0.709353
2165,,,114,114,3,0.499068,0.507722,0.000151,0.012334,0.012334,0,0.000189,0,0.028567,184,0.624463
2204,,,140,140,3,0.50471,0.513358,0.000223,0.01524,0.01524,1,0.000224,0,0.029085,283,0.771522
2276,,,128,128,3,0.501929,0.51065,0.000192,0.013833,0.013833,2,0.000208,0,0.029405,239,0.700308
2281,,,142,142,3,0.504375,0.513285,0.000236,0.01527,0.01527,3,0.000227,0,0.030267,303,0.773152
2288,,,127,127,3,0.501818,0.510504,0.000185,0.013802,0.013802,0,0.000207,0,0.030621,245,0.698771
2307,,,139,139,3,0.504263,0.512992,0.00022,0.015156,0.015156,3,0.000223,0,0.030341,291,0.767229
2358,,,129,129,3,0.502816,0.511309,0.000191,0.013997,0.013997,1,0.000209,0,0.030402,251,0.708628
2384,,,134,134,3,0.503538,0.51215,0.000215,0.014309,0.014309,0,0.000217,0,0.02929,261,0.724619
2487,,,145,145,3,0.505719,0.514383,0.000247,0.015655,0.015655,6,0.000231,0,0.029023,303,0.792622
2584,,,141,141,3,0.504151,0.513065,0.000228,0.015379,0.015379,6,0.000226,0,0.029889,295,0.778521
2598,,,124,124,3,0.501155,0.509845,0.000177,0.013395,0.013395,3,0.000203,0,0.030029,229,0.678205
