Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
142,,,211,211,2,0.511858,0.523166,0.00018,0.0137,0.0137,4,0.000206,0,0.049921,1106,0.757359
163,,,235,235,2,0.513242,0.525801,0.000221,0.015298,0.015298,1,0.000226,0,0.050155,1379,0.845664
170,,,243,243,2,0.513706,0.52668,0.000238,0.015749,0.015749,6,0.000232,0,0.05241,1541,0.870663
205,,,226,226,2,0.512722,0.524813,0.000206,0.014657,0.014657,5,0.000219,0,0.050029,1272,0.810327
223,,,215,215,2,0.512088,0.523606,0.000188,0.013908,0.013908,0,0.00021,0,0.05025,1156,0.768924
245,,,245,245,2,0.513822,0.526899,0.000244,0.015863,0.015863,8,0.000234,0,0.049247,1472,0.876984
300,,,213,213,2,0.511973,0.523386,0.000181,0.013916,0.013916,8,0.000208,0,0.047967,1083,0.76923
306,,,254,254,2,0.514344,0.527888,0.000261,0.01648,0.01648,1,0.000242,0,0.049858,1602,0.911027
318,,,252,252,2,0.514228,0.527668,0.000258,0.01632,0.01632,0,0.00024,0,0.049674,1571,0.9022
420,,,214,214,2,0.512031,0.523496,0.000183,0.013944,0.013944,2,0.000209,0,0.051468,1173,0.770843
421,,,228,228,3,0.51278,0.524996,0.000206,0.014954,0.014954,0,0.00022,0,0.050429,1305,0.826553
452,,,229,229,2,0.512896,0.525143,0.000212,0.014847,0.014847,8,0.000221,0,0.050027,1306,0.820804
470,,,227,227,2,0.51278,0.524923,0.000207,0.014786,0.014786,5,0.000219,0,0.048965,1256,0.81735
484,,,231,231,2,0.513011,0.525362,0.000214,0.015071,0.015071,5,0.000222,0,0.051158,1359,0.833084
488,,,246,246,2,0.513879,0.527009,0.000243,0.016046,0.016046,2,0.000235,0,0.047851,1442,0.88697
543,,,227,227,2,0.51278,0.524923,0.000208,0.014719,0.014719,2,0.000219,0,0.05298,1359,0.813702
584,,,211,211,2,0.511858,0.523166,0.00018,0.01371,0.01371,2,0.000206,0,0.048657,1078,0.75791
597,,,211,211,2,0.511858,0.523166,0.000177,0.01379,0.01379,5,0.000206,0,0.048793,1081,0.762288
654,,,232,232,2,0.513069,0.525472,0.000218,0.015003,0.015003,1,0.000224,0,0.049672,1331,0.829421
758,,,217,217,2,0.512203,0.523825,0.00019,0.014132,0.014132,7,0.000211,0,0.050179,1176,0.781198
773,,,213,213,2,0.511973,0.523386,0.000184,0.013836,0.013836,3,0.000208,0,0.04779,1079,0.764897
796,,,206,206,2,0.51157,0.522617,0.000173,0.013318,0.013318,2,0.000202,0,0.048354,1021,0.736309
823,,,205,205,2,0.511513,0.522508,0.00017,0.013299,0.013299,0,0.000201,0,0.047776,999,0.735207
853,,,237,237,2,0.513358,0.526021,0.00023,0.015321,0.015321,0,0.000228,0,0.049346,1380,0.847014
857,,,214,214,3,0.511973,0.523459,0.000183,0.013943,0.013943,0,0.000209,0,0.051906,1183,0.77075
887,,,191,191,2,0.51071,0.520971,0.000147,0.012383,0.012383,0,0.00019,0,0.05186,941,0.684614
894,,,233,233,2,0.513127,0.525582,0.000222,0.01507,0.01507,7,0.000224,0,0.044879,1213,0.833154
927,,,208,208,2,0.511685,0.522837,0.000175,0.013502,0.013502,5,0.000204,0,0.049842,1073,0.746418
957,,,232,232,2,0.513069,0.525472,0.000216,0.015096,0.015096,3,0.000223,0,0.050343,1349,0.834494
1019,,,221,221,2,0.512434,0.524264,0.000196,0.014354,0.014354,1,0.000214,0,0.05146,1251,0.793515
1023,,,239,239,2,0.513474,0.526241,0.00023,0.015524,0.015524,2,0.000229,0,0.049963,1421,0.858198
1027,,,241,241,2,0.51359,0.52646,0.000231,0.015733,0.015733,8,0.000231,0,0.051902,1501,0.869646
1043,,,231,231,2,0.513011,0.525362,0.000214,0.015045,0.015045,5,0.000222,0,0.051459,1367,0.831698
1082,,,216,216,2,0.512146,0.523715,0.000189,0.014028,0.014028,0,0.00021,0,0.051335,1192,0.775529
1102,,,251,251,2,0.51417,0.527558,0.000256,0.016239,0.016239,5,0.000239,0,0.051155,1605,0.89776
1103,,,244,244,2,0.513764,0.52679,0.000242,0.015842,0.015842,8,0.000233,0,0.04945,1466,0.87574
1122,,,212,212,2,0.511915,0.523276,0.000179,0.013821,0.013821,3,0.000207,0,0.052267,1169,0.764021
1144,,,241,241,2,0.51359,0.52646,0.000232,0.015738,0.015738,1,0.000231,0,0.051694,1495,0.869956
1153,,,249,249,2,0.514054,0.527339,0.000251,0.016178,0.016178,0,0.000237,0,0.047998,1482,0.894311
1169,,,224,224,2,0.512607,0.524594,0.000202,0.014543,0.014543,0,0.000217,0,0.051489,1286,0.803975
1171,,,225,225,2,0.512665,0.524704,0.000201,0.014697,0.014697,0,0.000218,0,0.049802,1255,0.812441
1202,,,240,240,2,0.513532,0.52635,0.000233,0.015559,0.015559,5,0.00023,0,0.050976,1462,0.860155
1206,,,231,231,2,0.513011,0.525362,0.000213,0.015091,0.015091,4,0.000222,0,0.049991,1328,0.834212
1238,,,225,225,2,0.512665,0.524704,0.000198,0.014818,0.014818,5,0.000217,0,0.051587,1300,0.818963
1264,,,248,248,2,0.513995,0.527229,0.000249,0.016089,0.016089,8,0.000237,0,0.048452,1484,0.889395
1266,,,230,230,2,0.512953,0.525253,0.000216,0.014852,0.014852,0,0.000222,0,0.049516,1304,0.821098
1276,,,226,226,2,0.512722,0.524813,0.000206,0.014699,0.014699,0,0.000218,0,0.049164,1250,0.812569
1302,,,261,261,2,0.514751,0.528656,0.000272,0.01702,0.01702,4,0.000247,0,0.050133,1701,0.940785
1310,,,251,251,2,0.51417,0.527558,0.000249,0.016426,0.016426,2,0.000239,0,0.053386,1675,0.907937
1346,,,238,238,2,0.513416,0.526131,0.000229,0.015445,0.015445,0,0.000228,0,0.049144,1386,0.853844
1352,,,241,241,2,0.51359,0.52646,0.000235,0.015643,0.015643,3,0.000231,0,0.048479,1402,0.864782
1366,,,228,228,3,0.51278,0.524996,0.000208,0.014866,0.014866,2,0.00022,0,0.051704,1338,0.821749
1375,,,214,214,2,0.512031,0.523496,0.000184,0.013908,0.013908,2,0.000209,0,0.048484,1105,0.76886
1490,,,216,216,2,0.512146,0.523715,0.000188,0.014041,0.014041,0,0.00021,0,0.051637,1199,0.776177
1553,,,191,191,3,0.510538,0.520861,0.000148,0.012335,0.012335,2,0.00019,0,0.049435,897,0.682
1583,,,249,249,2,0.514054,0.527339,0.000252,0.016125,0.016125,7,0.000237,0,0.04965,1533,0.891368
1619,,,232,232,3,0.513011,0.525436,0.000219,0.015042,0.015042,2,0.000223,0,0.048179,1291,0.831504
1634,,,250,250,2,0.514112,0.527448,0.000252,0.016254,0.016254,5,0.000238,0,0.047904,1491,0.898495
1736,,,230,230,2,0.512953,0.525253,0.000211,0.014993,0.014993,0,0.000222,0,0.051604,1359,0.828776
1772,,,240,240,2,0.513532,0.52635,0.00023,0.015643,0.015643,5,0.00023,0,0.050279,1442,0.864708
1773,,,228,228,2,0.512838,0.525033,0.000207,0.014876,0.014876,3,0.00022,0,0.049424,1279,0.822339
1805,,,259,259,2,0.514634,0.528437,0.000271,0.016823,0.016823,2,0.000246,0,0.049654,1659,0.929989
1819,,,225,225,2,0.512665,0.524704,0.000202,0.014707,0.014707,0,0.000217,0,0.049603,1250,0.812967
1828,,,228,228,2,0.512838,0.525033,0.000209,0.014823,0.014823,5,0.00022,0,0.050468,1306,0.819429
1842,,,218,218,2,0.512261,0.523935,0.000191,0.014173,0.014173,3,0.000212,0,0.048916,1157,0.78352
1856,,,238,238,2,0.513416,0.526131,0.000229,0.015449,0.015449,2,0.000228,0,0.048931,1380,0.854044
1882,,,209,209,2,0.511743,0.522947,0.000177,0.013538,0.013538,4,0.000205,0,0.047525,1033,0.748467
1895,,,218,218,2,0.512261,0.523935,0.000194,0.014098,0.014098,8,0.000212,0,0.049085,1161,0.779444
1905,,,236,236,2,0.5133,0.525911,0.000225,0.015354,0.015354,5,0.000227,0,0.049044,1360,0.848786
1936,,,227,227,2,0.51278,0.524923,0.000209,0.014724,0.014724,5,0.000219,0,0.050329,1291,0.813947
1947,,,264,264,2,0.514925,0.528986,0.000279,0.017228,0.017228,2,0.00025,0,0.049775,1728,0.952299
1966,,,220,220,2,0.512376,0.524155,0.000193,0.014366,0.014366,1,0.000213,0,0.05247,1264,0.794146
1999,,,243,243,2,0.513706,0.52668,0.000239,0.015746,0.015746,7,0.000233,0,0.048634,1430,0.87047
2003,,,212,212,2,0.511915,0.523276,0.00018,0.013821,0.013821,0,0.000207,0,0.051641,1155,0.764052
2040,,,227,227,2,0.51278,0.524923,0.00021,0.014698,0.014698,5,0.000219,0,0.048302,1239,0.812549
2069,,,252,252,2,0.514228,0.527668,0.000257,0.016342,0.016342,1,0.00024,0,0.05056,1599,0.903431
2173,,,239,239,2,0.513474,0.526241,0.000231,0.015495,0.015495,3,0.000229,0,0.049576,1410,0.856623
2199,,,203,203,2,0.511398,0.522288,0.000166,0.013185,0.013185,0,0.0002,0,0.050578,1037,0.728924
2213,,,231,231,3,0.512953,0.525326,0.000217,0.014973,0.014973,5,0.000223,0,0.048259,1282,0.827748
2320,,,198,198,2,0.511111,0.521739,0.000157,0.012931,0.012931,6,0.000195,0,0.048608,948,0.714775
2402,,,224,224,2,0.512607,0.524594,0.000202,0.014596,0.014596,1,0.000217,0,0.048727,1217,0.806823
2480,,,235,235,2,0.513242,0.525801,0.000222,0.015271,0.015271,8,0.000226,0,0.050409,1386,0.844181
2481,,,228,228,2,0.512838,0.525033,0.00021,0.014805,0.014805,0,0.00022,0,0.048767,1262,0.818467
2483,,,232,232,2,0.513069,0.525472,0.000218,0.015037,0.015037,1,0.000223,0,0.049149,1317,0.831261
2535,,,223,223,2,0.512549,0.524484,0.000203,0.014456,0.014456,7,0.000216,0,0.047792,1183,0.799212
2542,,,251,251,2,0.51417,0.527558,0.000258,0.016215,0.016215,7,0.000239,0,0.049307,1547,0.896484
2572,,,245,245,2,0.513822,0.526899,0.00024,0.015978,0.015978,8,0.000234,0,0.051255,1532,0.883212
2587,,,228,228,2,0.512838,0.525033,0.000209,0.01482,0.01482,8,0.00022,0,0.052825,1367,0.819274
2616,,,227,227,2,0.51278,0.524923,0.000207,0.014758,0.014758,0,0.000219,0,0.052123,1337,0.815826
2775,,,222,222,2,0.512492,0.524374,0.000197,0.014499,0.014499,5,0.000215,0,0.049162,1206,0.80145
2829,,,256,256,2,0.51446,0.528107,0.000266,0.016578,0.016578,1,0.000243,0,0.050153,1637,0.916437
2868,,,199,199,2,0.511168,0.521849,0.000161,0.012876,0.012876,5,0.000196,0,0.051926,1023,0.711861
2881,,,250,250,2,0.514112,0.527448,0.000253,0.016253,0.016253,8,0.000238,0,0.050024,1557,0.898462
2930,,,234,234,2,0.513185,0.525692,0.000219,0.01524,0.01524,8,0.000225,0,0.052566,1433,0.842462
2964,,,222,222,2,0.512492,0.524374,0.000197,0.014468,0.014468,2,0.000215,0,0.050059,1228,0.799758
2977,,,226,226,2,0.512722,0.524813,0.000204,0.014756,0.014756,8,0.000218,0,0.051091,1299,0.815684
3006,,,238,238,2,0.513416,0.526131,0.00023,0.015416,0.015416,1,0.000228,0,0.049924,1408,0.852247
3014,,,222,222,3,0.512434,0.524338,0.0002,0.014366,0.014366,8,0.000215,0,0.05116,1255,0.794221
3027,,,244,244,2,0.513764,0.52679,0.000238,0.015907,0.015907,7,0.000233,0,0.049383,1464,0.879323
3105,,,232,232,2,0.513069,0.525472,0.000218,0.01504,0.01504,3,0.000223,0,0.049074,1315,0.83149
3128,,,258,258,2,0.514576,0.528327,0.000269,0.016791,0.016791,2,0.000245,0,0.048744,1616,0.928184
3136,,,217,217,2,0.512203,0.523825,0.000188,0.01415,0.01415,2,0.000211,0,0.051545,1208,0.782212
3161,,,228,228,2,0.512838,0.525033,0.00021,0.014786,0.014786,7,0.00022,0,0.048497,1255,0.817451
3169,,,227,227,2,0.51278,0.524923,0.000209,0.01472,0.01472,7,0.000219,0,0.048497,1244,0.813734
3237,,,231,231,2,0.513011,0.525362,0.000213,0.015057,0.015057,8,0.000222,0,0.051572,1370,0.832296
3289,,,243,243,2,0.513706,0.52668,0.000237,0.015808,0.015808,0,0.000232,0,0.050709,1491,0.873869
3342,,,215,215,2,0.512088,0.523606,0.000186,0.013976,0.013976,0,0.000209,0,0.049902,1148,0.772643
3410,,,221,221,2,0.512434,0.524264,0.000196,0.014404,0.014404,5,0.000214,0,0.048704,1184,0.796235
3474,,,231,231,2,0.513011,0.525362,0.000217,0.014926,0.014926,0,0.000223,0,0.048447,1287,0.825187
3490,,,232,232,2,0.513069,0.525472,0.000215,0.01516,0.01516,7,0.000223,0,0.048403,1297,0.837993
3539,,,239,239,2,0.513474,0.526241,0.00023,0.015569,0.015569,5,0.000229,0,0.047748,1358,0.860632
3540,,,227,227,2,0.51278,0.524923,0.000208,0.014728,0.014728,0,0.000219,0,0.051499,1321,0.814171
3554,,,230,230,2,0.512953,0.525253,0.000211,0.015004,0.015004,5,0.000222,0,0.049744,1310,0.829393
3562,,,225,225,2,0.512665,0.524704,0.000207,0.014543,0.014543,1,0.000218,0,0.047262,1191,0.803995
3564,,,231,231,2,0.513011,0.525362,0.000215,0.015025,0.015025,7,0.000223,0,0.050367,1338,0.830582
3582,,,256,256,2,0.51446,0.528107,0.000262,0.01669,0.01669,8,0.000243,0,0.05,1632,0.922597
3595,,,217,217,2,0.512203,0.523825,0.000188,0.01416,0.01416,7,0.000211,0,0.049411,1158,0.78276
3621,,,230,230,2,0.512953,0.525253,0.000215,0.014882,0.014882,5,0.000222,0,0.050427,1328,0.822725
3625,,,243,243,2,0.513706,0.52668,0.000236,0.015842,0.015842,0,0.000232,0,0.049621,1459,0.875742
3629,,,238,238,2,0.513416,0.526131,0.000226,0.015517,0.015517,7,0.000228,0,0.051555,1454,0.857762
3657,,,211,211,3,0.5118,0.52313,0.000178,0.013768,0.013768,0,0.000206,0,0.048251,1069,0.761067
3673,,,260,260,2,0.514693,0.528546,0.000269,0.016981,0.016981,0,0.000246,0,0.051025,1718,0.93862
3730,,,212,212,2,0.511915,0.523276,0.000181,0.013798,0.013798,6,0.000207,0,0.049137,1099,0.762793
3751,,,227,227,2,0.51278,0.524923,0.00021,0.014672,0.014672,0,0.000219,0,0.049901,1280,0.811154
3813,,,229,229,2,0.512896,0.525143,0.000214,0.014852,0.014852,1,0.000221,0,0.049107,1282,0.821069
3850,,,241,241,2,0.51359,0.52646,0.000238,0.015544,0.015544,8,0.000231,0,0.047649,1378,0.859375
3852,,,264,264,2,0.514925,0.528986,0.000282,0.017134,0.017134,7,0.00025,0,0.050092,1739,0.947181
3872,,,207,207,2,0.511628,0.522727,0.000174,0.013398,0.013398,7,0.000203,0,0.048262,1029,0.740712
3912,,,234,234,2,0.513185,0.525692,0.00022,0.015245,0.015245,3,0.000225,0,0.049154,1340,0.842762
3925,,,224,224,2,0.512607,0.524594,0.000204,0.014526,0.014526,5,0.000217,0,0.048727,1217,0.803018
3953,,,247,247,2,0.513937,0.527119,0.000242,0.016157,0.016157,8,0.000235,0,0.050788,1543,0.893085
4049,,,214,214,2,0.512031,0.523496,0.000185,0.013862,0.013862,7,0.000209,0,0.049756,1134,0.766338
4054,,,232,232,2,0.513069,0.525472,0.000215,0.015122,0.015122,0,0.000223,0,0.049896,1337,0.835933
4087,,,221,221,2,0.512434,0.524264,0.000195,0.014404,0.014404,5,0.000214,0,0.051872,1261,0.796277
4090,,,201,201,2,0.511283,0.522069,0.000162,0.013082,0.013082,3,0.000198,0,0.047562,956,0.723177
4100,,,232,232,2,0.513069,0.525472,0.000221,0.014982,0.014982,5,0.000224,0,0.047806,1281,0.828275
4101,,,212,212,2,0.511915,0.523276,0.000182,0.013763,0.013763,3,0.000207,0,0.049048,1097,0.760879
4161,,,240,240,2,0.513532,0.52635,0.000235,0.015494,0.015494,2,0.00023,0,0.04871,1397,0.856566
4240,,,216,216,2,0.512146,0.523715,0.000189,0.013967,0.013967,5,0.00021,0,0.048407,1124,0.772214
4244,,,227,227,2,0.51278,0.524923,0.000209,0.014736,0.014736,0,0.000219,0,0.049199,1262,0.81465
4254,,,225,225,3,0.512549,0.52463,0.000203,0.014672,0.014672,3,0.000218,0,0.050952,1284,0.811073
4274,,,235,235,2,0.513242,0.525801,0.000224,0.015237,0.015237,0,0.000226,0,0.049354,1357,0.84233
4305,,,240,240,2,0.513532,0.52635,0.000232,0.015586,0.015586,0,0.00023,0,0.050174,1439,0.861658
4380,,,226,226,2,0.512722,0.524813,0.000207,0.014641,0.014641,4,0.000219,0,0.049322,1254,0.809393
4396,,,258,258,2,0.514576,0.528327,0.000267,0.016837,0.016837,6,0.000245,0,0.050342,1669,0.930694
4413,,,240,240,2,0.513532,0.52635,0.000232,0.015619,0.015619,0,0.00023,0,0.05129,1471,0.863427
4426,,,209,209,2,0.511743,0.522947,0.000175,0.013611,0.013611,1,0.000204,0,0.050515,1098,0.75246
4448,,,203,203,2,0.511398,0.522288,0.000165,0.013191,0.013191,0,0.0002,0,0.051212,1050,0.729259
4530,,,221,221,2,0.512434,0.524264,0.000195,0.014459,0.014459,3,0.000214,0,0.048375,1176,0.799223
4,,,218,218,2,0.512261,0.523935,0.00019,0.014209,0.014209,8,0.000212,0,0.052805,1249,0.785489
8,,,220,220,2,0.512376,0.524155,0.000196,0.014264,0.014264,1,0.000214,0,0.050187,1209,0.788572
103,,,219,219,2,0.512319,0.524045,0.000194,0.014215,0.014215,5,0.000213,0,0.050773,1212,0.785868
109,,,263,263,2,0.514867,0.528876,0.000277,0.017177,0.017177,4,0.000249,0,0.05091,1754,0.949473
150,,,237,237,2,0.513358,0.526021,0.000224,0.015499,0.015499,1,0.000227,0,0.049703,1390,0.85673
222,,,220,220,2,0.512376,0.524155,0.000194,0.014327,0.014327,2,0.000213,0,0.049024,1181,0.791988
238,,,228,228,2,0.512838,0.525033,0.000211,0.014779,0.014779,2,0.00022,0,0.050699,1312,0.817034
246,,,240,240,2,0.513532,0.52635,0.000232,0.015592,0.015592,1,0.00023,0,0.051185,1468,0.861959
275,,,244,244,2,0.513764,0.52679,0.000238,0.015914,0.015914,8,0.000233,0,0.048944,1451,0.879715
336,,,199,199,3,0.511111,0.521812,0.00016,0.012899,0.012899,5,0.000196,0,0.049896,983,0.713131
462,,,217,217,3,0.512146,0.523789,0.000188,0.014118,0.014118,1,0.000211,0,0.051673,1211,0.780457
471,,,229,229,2,0.512896,0.525143,0.00021,0.014932,0.014932,8,0.000221,0,0.049376,1289,0.825401
507,,,224,224,2,0.512607,0.524594,0.000204,0.014516,0.014516,7,0.000217,0,0.049528,1237,0.802477
522,,,210,210,2,0.5118,0.523057,0.000179,0.013582,0.013582,5,0.000205,0,0.051265,1125,0.750879
560,,,213,213,2,0.511973,0.523386,0.000181,0.013894,0.013894,8,0.000208,0,0.049119,1109,0.768054
771,,,250,250,2,0.514112,0.527448,0.000249,0.016312,0.016312,5,0.000238,0,0.05253,1635,0.901683
776,,,228,228,2,0.512838,0.525033,0.000207,0.014901,0.014901,8,0.00022,0,0.050313,1302,0.823681
859,,,258,258,2,0.514576,0.528327,0.000271,0.01668,0.01668,7,0.000245,0,0.049739,1649,0.922123
879,,,247,247,2,0.513937,0.527119,0.000247,0.016021,0.016021,2,0.000236,0,0.049636,1508,0.88564
936,,,204,204,2,0.511456,0.522398,0.000169,0.013206,0.013206,2,0.0002,0,0.048488,1004,0.73013
975,,,227,227,2,0.51278,0.524923,0.000208,0.014725,0.014725,7,0.000219,0,0.051889,1331,0.814035
979,,,229,229,2,0.512896,0.525143,0.00021,0.014873,0.014873,7,0.000221,0,0.050257,1312,0.822171
989,,,220,220,2,0.512376,0.524155,0.000194,0.014325,0.014325,1,0.000213,0,0.051183,1233,0.791898
1021,,,240,240,2,0.513532,0.52635,0.00023,0.015674,0.015674,5,0.00023,0,0.050244,1441,0.866385
1026,,,222,222,2,0.512492,0.524374,0.0002,0.01441,0.01441,5,0.000215,0,0.048999,1202,0.796577
1085,,,236,236,2,0.5133,0.525911,0.000221,0.01542,0.01542,3,0.000227,0,0.050667,1405,0.852334
1108,,,243,243,2,0.513706,0.52668,0.000237,0.015827,0.015827,8,0.000232,0,0.051865,1525,0.874887
1110,,,219,219,2,0.512319,0.524045,0.000194,0.014204,0.014204,7,0.000213,0,0.051234,1223,0.785222
1116,,,233,233,2,0.513127,0.525582,0.000218,0.015136,0.015136,8,0.000224,0,0.050725,1371,0.836775
1137,,,210,210,2,0.5118,0.523057,0.000176,0.013682,0.013682,0,0.000205,0,0.050353,1105,0.75634
1192,,,228,228,2,0.512838,0.525033,0.00021,0.014792,0.014792,0,0.00022,0,0.051511,1333,0.817722
1193,,,236,236,2,0.5133,0.525911,0.000225,0.015305,0.015305,0,0.000227,0,0.050487,1400,0.846072
1211,,,232,232,2,0.513069,0.525472,0.000214,0.015168,0.015168,5,0.000223,0,0.050306,1348,0.83846
1220,,,237,237,2,0.513358,0.526021,0.00023,0.015297,0.015297,0,0.000228,0,0.048881,1367,0.845693
1243,,,219,219,2,0.512319,0.524045,0.000194,0.0142,0.0142,8,0.000213,0,0.048008,1146,0.785033
1247,,,208,208,2,0.511685,0.522837,0.000174,0.013538,0.013538,1,0.000204,0,0.048309,1040,0.748391
1255,,,231,231,2,0.513011,0.525362,0.000215,0.015059,0.015059,5,0.000222,0,0.048937,1300,0.832427
1261,,,248,248,2,0.513995,0.527229,0.000247,0.016146,0.016146,8,0.000236,0,0.049595,1519,0.892522
1280,,,226,226,2,0.512722,0.524813,0.000206,0.014676,0.014676,2,0.000218,0,0.050501,1284,0.811298
1336,,,247,247,2,0.513937,0.527119,0.000246,0.016055,0.016055,2,0.000236,0,0.050558,1536,0.887529
1343,,,218,218,2,0.512261,0.523935,0.000188,0.01428,0.01428,0,0.000212,0,0.050184,1187,0.789339
1345,,,199,199,2,0.511168,0.521849,0.000158,0.012994,0.012994,3,0.000196,0,0.049541,976,0.718283
1356,,,238,238,2,0.513416,0.526131,0.00023,0.015433,0.015433,7,0.000228,0,0.047584,1342,0.853175
1382,,,225,225,2,0.512665,0.524704,0.000201,0.014714,0.014714,8,0.000217,0,0.050079,1262,0.813329
1384,,,230,230,2,0.512953,0.525253,0.000214,0.014951,0.014951,8,0.000222,0,0.050161,1321,0.826494
1389,,,221,221,2,0.512434,0.524264,0.000191,0.014531,0.014531,0,0.000214,0,0.054052,1314,0.803157
1403,,,234,234,2,0.513185,0.525692,0.000222,0.015191,0.015191,0,0.000225,0,0.048751,1329,0.839759
1435,,,238,238,2,0.513416,0.526131,0.00023,0.01545,0.01545,1,0.000228,0,0.048222,1360,0.854077
1441,,,203,203,2,0.511398,0.522288,0.000164,0.013217,0.013217,2,0.0002,0,0.053895,1105,0.730662
1482,,,249,249,3,0.513995,0.527302,0.000249,0.016239,0.016239,0,0.000237,0,0.047837,1477,0.897617
1487,,,245,245,2,0.513822,0.526899,0.000242,0.015949,0.015949,1,0.000234,0,0.047407,1417,0.881623
1517,,,263,263,2,0.514867,0.528876,0.000277,0.017145,0.017145,5,0.000249,0,0.049314,1699,0.94773
1521,,,221,221,2,0.512434,0.524264,0.000195,0.014403,0.014403,0,0.000214,0,0.051666,1256,0.796176
1555,,,209,209,2,0.511743,0.522947,0.000176,0.013569,0.013569,5,0.000205,0,0.049687,1080,0.75015
1561,,,236,236,2,0.5133,0.525911,0.000225,0.015328,0.015328,7,0.000227,0,0.049008,1359,0.847358
1562,,,209,209,3,0.511685,0.52291,0.000176,0.01359,0.01359,8,0.000204,0,0.049227,1070,0.751281
1569,,,234,234,2,0.513185,0.525692,0.000219,0.01526,0.01526,2,0.000225,0,0.048494,1322,0.843551
1640,,,228,228,2,0.512838,0.525033,0.00021,0.014814,0.014814,8,0.00022,0,0.047492,1229,0.818925
1653,,,233,233,2,0.513127,0.525582,0.000218,0.015177,0.015177,8,0.000224,0,0.04906,1326,0.838939
1695,,,199,199,2,0.511168,0.521849,0.000159,0.012949,0.012949,7,0.000196,0,0.048576,957,0.715881
1698,,,228,228,2,0.512838,0.525033,0.00021,0.014788,0.014788,3,0.00022,0,0.04954,1282,0.817536
1710,,,214,214,2,0.512031,0.523496,0.000184,0.013926,0.013926,6,0.000209,0,0.05217,1189,0.769863
1740,,,227,227,2,0.51278,0.524923,0.000207,0.014809,0.014809,3,0.000219,0,0.049355,1266,0.81861
1741,,,245,245,2,0.513822,0.526899,0.000239,0.016009,0.016009,0,0.000234,0,0.05082,1519,0.884927
1759,,,247,247,2,0.513937,0.527119,0.00024,0.0162,0.0162,1,0.000235,0,0.051809,1574,0.895427
1785,,,257,257,2,0.514518,0.528217,0.000268,0.016647,0.016647,3,0.000244,0,0.050371,1657,0.920299
1821,,,228,228,2,0.512838,0.525033,0.000209,0.014819,0.014819,1,0.00022,0,0.051086,1322,0.819207
1839,,,225,225,2,0.512665,0.524704,0.000201,0.014699,0.014699,0,0.000217,0,0.053294,1343,0.812548
1851,,,221,221,2,0.512434,0.524264,0.000197,0.01436,0.01436,2,0.000214,0,0.051131,1243,0.793825
1852,,,225,225,2,0.512665,0.524704,0.000203,0.014604,0.014604,5,0.000218,0,0.052262,1317,0.807349
1886,,,245,245,2,0.513822,0.526899,0.000245,0.01584,0.01584,0,0.000234,0,0.049716,1486,0.87569
1888,,,231,231,2,0.513011,0.525362,0.000213,0.01505,0.01505,5,0.000222,0,0.050141,1332,0.831972
1901,,,215,215,2,0.512088,0.523606,0.000185,0.01398,0.01398,8,0.000209,0,0.049685,1143,0.772825
1931,,,240,240,3,0.513474,0.526314,0.000233,0.015585,0.015585,1,0.00023,0,0.049059,1407,0.861522
2027,,,247,247,2,0.513937,0.527119,0.000246,0.01604,0.01604,6,0.000236,0,0.049472,1503,0.886705
2050,,,227,227,2,0.51278,0.524923,0.000208,0.014712,0.014712,5,0.000219,0,0.049238,1263,0.813317
2075,,,218,218,2,0.512261,0.523935,0.00019,0.014218,0.014218,0,0.000212,0,0.049719,1176,0.785948
2082,,,244,244,2,0.513764,0.52679,0.00024,0.015899,0.015899,1,0.000233,0,0.048472,1437,0.87886
2099,,,225,225,2,0.512665,0.524704,0.000204,0.014619,0.014619,8,0.000218,0,0.049762,1254,0.808138
2105,,,240,240,2,0.513532,0.52635,0.000233,0.015575,0.015575,5,0.00023,0,0.049756,1427,0.861005
2116,,,219,219,2,0.512319,0.524045,0.000195,0.014164,0.014164,2,0.000213,0,0.050396,1203,0.783072
2124,,,234,234,2,0.513185,0.525692,0.00022,0.015237,0.015237,1,0.000225,0,0.049301,1344,0.842277
2129,,,220,220,2,0.512376,0.524155,0.00019,0.014483,0.014483,7,0.000213,0,0.052055,1254,0.800499
2137,,,234,234,2,0.513185,0.525692,0.000219,0.015239,0.015239,0,0.000225,0,0.052309,1426,0.842401
2150,,,203,203,2,0.511398,0.522288,0.000167,0.013154,0.013154,7,0.0002,0,0.050334,1032,0.7272
2197,,,211,211,2,0.511858,0.523166,0.000176,0.013818,0.013818,7,0.000206,0,0.049605,1099,0.763821
2202,,,216,216,2,0.512146,0.523715,0.000188,0.014024,0.014024,5,0.00021,0,0.048966,1137,0.775299
2237,,,225,225,2,0.512665,0.524704,0.000204,0.014611,0.014611,6,0.000218,0,0.049246,1241,0.807753
2288,,,238,238,2,0.513416,0.526131,0.000231,0.015378,0.015378,5,0.000228,0,0.049215,1388,0.850163
2307,,,213,213,2,0.511973,0.523386,0.000184,0.013825,0.013825,2,0.000208,0,0.049606,1120,0.76428
2314,,,227,227,2,0.51278,0.524923,0.00021,0.014674,0.014674,8,0.000219,0,0.048731,1250,0.811221
